<<<<<<< HEAD
1029,632
518,229
1181,239
999,208
698,739
982,316
594,437
338,816
100,309
283,332
879,320
22,859
1193,355
1005,838
33,403
214,366
1235,471
104,294
465,197
618,220
443,77
277,280
1054,280
1192,570
715,350
430,234
1091,487
731,647
1202,492
847,33
436,626
902,308
164,130
207,338
316,140
1191,786
1093,478
1066,337
629,334
1217,507
699,338
1196,177
1230,553
579,247
1207,98
373,565
835,539
1290,25
249,470
1290,354
1203,319
12,691
937,651
127,434
1084,352
393,297
763,504
959,256
1193,658
45,637
865,341
105,855
1230,105
1205,855
1099,410
150,791
546,850
1017,575
227,787
589,149
611,194
268,152
518,665
783,434
7,805
527,796
1101,105
681,260
189,697
937,537
172,197
1255,351
999,579
435,543
520,201
527,226
868,378
674,757
699,668
729,873
1049,44
992,869
1268,739
764,850
288,269
284,115
1297,152
692,565
200,784
816,355
1232,688
1026,536
937,105
537,635
519,217
1002,861
398,719
549,855
622,126
708,469
117,632
858,437
878,819
961,796
979,437
107,855
853,239
433,253
783,460
281,710
659,121
1258,238
1175,814
1103,338
62,343
848,693
1196,269
191,413
495,666
711,782
129,491
875,672
53,789
1033,280
142,764
467,893
100,103
326,673
406,287
1001,395
1232,847
289,700
47,747
749,835
102,437
1114,544
208,341
731,199
44,665
1140,329
156,315
479,843
1300,399
1140,763
17,428
843,431
1061,393
689,799
35,845
1232,240
114,269
179,355
1268,358
1168,764
359,745
366,493
935,875
301,782
97,521
701,861
180,84
1258,656
554,800
242,719
175,499
885,340
431,768
694,849
678,819
793,145
406,607
878,635
1263,539
196,863
612,115
430,10
679,32
200,170
1066,553
1300,175
1113,575
972,175
151,619
681,33
622,717
709,257
1116,737
783,12
78,847
442,602
436,178
348,660
1041,501
734,623
965,843
935,819
662,96
1061,162
574,341
1021,700

fold along x=655
fold along y=447
fold along x=327
fold along y=223
fold along x=163
fold along y=111
fold along x=81
fold along y=55
fold along x=40
fold along y=27
fold along y=13
fold along y=6
=======
[[1,0,[0]]]
[[[8,[10]],7],[[4,[2,0,10,9,6],7,[2]],[[7,2,1,7,0],[9,4,5]],[6,6,[5,1,2,1,7],[8,0,6]]],[[],3,[[4,1,7,6,0]],6],[[[1,0],9,[10,7,9,8,8]],[[1,1,5,2]]]]

[[[[0,6,2],[8,7,7],5,9],3],[[],[[6,1,10,6,2],1,0]]]
[[[1,[0],[3,10,0,8],[1,7]],0,0,[[5,8,3],[4,7],10]]]

[[[[7],10,10],[3,[2],6,[4],0]],[[[3,5,0,6,4],6,[4,5,7],10],0,1],[[],10,0]]
[[[[]],[[7,6,10],[8,8,2,6],[8,1],[],[1,6]]],[[9,3,5],2,[10],[1,[6,6,2,9,8]],4]]

[[[[10,9,8],[6],10,[10,1],10],[[]],[[]],[9,[8,10,1,8],7,8],4],[4],[8],[[3],[[8],1,[3,9,9,8,9]],[],6],[[8],[]]]
[[5,2,2,0],[[[7,2],[2,0,3,3],[7,7,0,3]],[8,[1]]]]

[[],[9,7,9],[[[]],[3,[]],[]]]
[[[2],10,10],[8,[8,[10,0],0]],[0,[[0,10,8,1],[2,2,10],[3]],7,6],[]]

[[4,8,1,[]],[[6,[10,7,1,4],5,[]],[[7],[],7,[0]]],[2],[[[5,6,3],[6]],5,3]]
[[4,[[9,10,10,5,7],2,9,5],[4,[2,3,3],6,6,9],[],8],[[],10,[7,4,1,[7],4],1],[[8],[3,[3,6],[5],[]],7],[6,6,[6,9],8]]

[[8,[[0,1,1,7]],[8,3],8],[],[[[4,8,0,5,3]],8],[[5,10,[0]]],[]]
[[[[]],6],[2],[[9,[7,3,8,10]],[[8],10,9],[[8],10,8,[7,7,8],1]],[[[4,10,0,10,5]],[9,7,[2,0,5,8,8]],1,[9,[5,2,7],[0,3,8]]],[[]]]

[[],[[10,[],8,10,3],[[2,7,5,2]],0],[[[7],9]],[[[],[10,7,9],[],7,[10]],[0,[2,10],[8],[4,6,1,5],0]],[1,2,2,[[7,9],[],[]],[0,[8,9,10,6,4],[10],[1,1,3],8]]]
[[[],6],[[6,0,[7,5,8,4,10],7,2],[9,[3,5]]],[[[8],7,6],[[8,7,8],[4,9,4,0],[8,10,10],9,2],[[1,0,0,1],1,[5],8,3],[[],8,[6,8],[7,4],[3,10,10,0,1]],[10,2,[10,7,9,4,0],8,[6,2,1]]],[[1,5,3,[9]],2,[0,[1,3,3,8,8],3],[[2,3],[0,1,10,8],8],[4,3,[8],[6,7]]]]

[[],[5,[[2,2,1],[2,1],[],10],6,3,4],[[]]]
[[9,[0,[4],[10,8,10,6],5],10,0],[[[9,8,3]],0,2,[[4,9,7,7],5,[9,8,5,2]]],[[[8,2],[10,7]],5,1],[[10,4,[7,4,4,6],[8],[3,8,4]],6],[]]

[[0,[8,[3,8],[],3,4],0],[8,[[],[10,3,6],7],[10,[3,7,4,6,10],0,3,[8,2]],3,[9,6,7,[7,5]]],[9,10,[[3,3],5,7,[0,0,4,8]]]]
[[[10,[3,1,8]],8],[[5,[10,7,1,7]]],[9]]

[[[[4,1],8,5],[],[6,4,[],[],[]],5,4],[7,7,[[],3,4,9],[],7],[],[[[8,1,3,10],[8,5,1,1],[],[1,3]]],[[8,1,[9,8,3],8,3]]]
[[],[1],[6,0,[[0],[2,1,0,0]],[[6,1],4,[10,1,1,8,0],[7,4,8,3]],6],[6],[]]

[[[],5,[3,4,[5,5,7,10],[4,9,4,9,8]],[9,0,[1,2],[5,0]],7],[7],[0,8,[[7,9,4,3,2]],[[8,4,5,7]]],[[9,2]],[[[7,6,2,4],10,7],5,1,6]]
[[5,8],[[2,4,[4],1,[7]],3,[10,3,4,[],1]]]

[[0,5],[1,8,6,[]],[7,6,9,10],[[[],3,2,6,[4,0,9]]]]
[[[9,5,[3,1,3]],3,6,0,4]]

[[[10,0,8],10,[7,[3,3,6,4,10],[7,1],5,[]],10],[5,6,[[1,3]],[],6],[[9],[1,[6,5]],2],[8]]
[[4,1,[1,3,[6,7,6,0]],5,1],[3,[[4,6,4,3],4,2,[1]]]]

[[7,[],7,4,[10,[4,7,9,4,10],7,[5,2,0],4]],[[6,[1,4,9,6,5],5,1,4]],[[[0,4,10,7,10],[2,2]],[7,8,[2,0,10],7,[9,4,0,7]],3,9],[7,[8,[1,6,6]]]]
[[3],[9],[[8,[3,5,8,4,4],[4,3,10,2,9],10],2]]

[[4,[[],[2],[4,1,5,1],5,[2,7,5,7]]],[3,[],3,8],[[4,[4,7],[4,7],5,[5,3,1,5]],8,[1],9,6]]
[[[4]],[[[],0,[9,5,2,9,5]],9,[[8,1,7,5],10],6,[3,[5,2],8,[9,3,2,5]]],[[[],9,5,[0,7,8]]]]

[[4],[5,2,[6,5,9,[7,10,3],[7,0,0,2]]]]
[[],[[]],[[4,1,[8],0],1,3,10,10]]

[[],[],[2]]
[[9,4]]

[[2],[[[5],2,0,8],7,[2,[3],9,[9],0],8,3]]
[[8,6],[7],[],[[7],6],[[5,2],[8,7],9,5,5]]

[[[[10,1,8,1]]],[[],9,[2,7,[8],[10],9]],[],[[],1,9]]
[[6],[[8,3],[],[[2,3,8,7]],8],[[9,[1],[4,9,7],5,[7,0]]]]

[[[[6,2,3],[4,0,9,7,4],[9,4,6,6],[1,10,6]],[],2,[]]]
[[5,6,0,[]],[7],[[6,[0],2,[3,1,9,2]],8,[],6,[0,[],7,[0,8,10,3,5],[4,9,10]]],[5],[]]

[[[9,1,5,6],2,[5,[7,7,9,0],4,9,7],[[5,2,3,4,6],5,[2,2,4,2,4],[9],[0,8,1]],4],[[[]],10,3],[[[10,2,3,5,3],4,[5,6],5,[1,0,9,3,2]],1,2,0,[]],[5,1,6,[9,1,4,[9]]]]
[[3,3,7,4],[7,[0,3],5],[[[],2,1],4,5,8,5],[3,[[5,6,10,4],[],[4],3],8,[[4,7,5],[10,4,9,9,9],[8,4,6,2],[3,0],[9,2]],4],[2]]

[[],[[],[[]],10,3,2],[10,9,7]]
[[1,1,6,[6,6,[8,9],[2,5,8]],6],[10,[[5,4,1]],3,[[4,5,6],9,[3,8,7,0],[5],8],10],[2,[],[[4,8,9,8],5,6,1]]]

[[[],9,[1,7,[10,5]],[[4,3],[1,0,3,4,6],[8,4]],[6,2,[],[10,5,5,3],10]],[9,6,2,[[4,10,9,2,0],0]],[[5,9,10,[8,7,6,0],[4]],6,[[8,3,4]],3,4],[9],[8,[0,[],[10,8,3,1,5],0,10],4,[],[0,[3],5,3,[7,9,9]]]]
[[],[[[],5,1,[]],2,[8,1],6],[10,[[4,3,5]],5,[],[[],[10,8,8,8,8],[7,10,10,10,5],1]],[[6,7,6,[2],2]]]

[[3,[[]],[7,5,[8,7,1],[]],[0,[3,9,9,1,7]]],[8,6,8],[0,8,9,8,[]]]
[[3,[7,[2,1,2],[9,10,8,2,0],6,[]],[7,[6,4,4]]],[[4]]]

[[8,6]]
[[[[10],[1,1],[7,1]]]]

[[[10,3,[1,6],[9,7,10,8,3]],8,[[1]],6,[0]],[],[4,[7,10],[],[0,[]]],[[[1,7],[9,2,5,8,7],6,[1]],10,[8],4,[[2,8,2,9,4],4]],[[7,[1,1],[5,10,4,4,9]],5,[2,[],[10,5,7,2],5,[]],[2,1,[],[0],[2]],10]]
[[[[3],6,[],[6,9,1]],4,[[0],1],[0,[9,0,7,1,5],1]],[1,[[8,1]],5],[]]

[[[7],5,[]],[]]
[[6,7,[[7,6,6],0,10],[2,[5,4,8]],3],[5,[8,8,3,5]]]

[[3,[1,10]],[2,[[1,5,0,1,0],2,[6],[9,10,1,4],1],10,1],[[[],7],3,[],[[1,10,5,9],[],[5,5,5],[1,1,5,1,9],9],3]]
[[[5,9,8,8,10],[[10],6,[],[8,0,9],2],9,9],[],[],[2,10,10,[[],10,[3,5],[9,1,2,0,4]]],[9,[[6,0,2],2,[3]],1]]

[[[[],[3,8,6],10,3],[[6,1,3,10]],1,[[5,4]]],[7],[6,[0,[],0],[[5],2,1,6,4]]]
[[[],[[7,7,10,6],8,[],0,[8,7,3,3]],8,4,[[],2]],[0,1],[[6,[]],8,[1,7,[8,9]]],[[10,1,0,2],7],[[1,[]],[7,10],3]]

[0,2,0,5,5]
[0,2,0,5]

[[[],[[1],[8,5,10]],6]]
[[2,[4,5,[5,5,6],10,[6,4,1,7,7]],[[4,4,1,10,6],4,[1,9,5,0]]],[]]

[[9,9],[],[7,10,3]]
[[1],[],[[3,3],10,[[1,1],7,2],2]]

[[2,6,[10,[1,3,9]],9]]
[[[7,[3,9,5,1,0],[1,6,4],5],[4],3]]

[[0],[],[[[],[2,1],[],10],4,[[8,1,6],[4,4,4],[7,1,1,4,10],[9,6,7,9,2],[0,8,5,0,10]],[],[10,9,10]]]
[[10]]

[[5,[8],0],[[9,[1,7],[7,6,8,4]],6],[5],[[[3,6,6,9],10,[0,0,2],[10]],8,4]]
[[7,[],[6,[10,2,8,3]],4,4],[[[0,8,7,2,0],9,[10,0,1],9],6],[6,[1,[9,6,2,2]],2,3,[6,6,[5,1,1,6],[]]]]

[[],[[0],0,[[],[2,4,5],8,[10,3,0,8]],1],[]]
[[],[[],8,[0,3,8],8,[[]]],[[10,[2,9,8],1,8,[3,7,6,7,1]],2,[8,[9,4],[],2],[[0,9],[0,10,5,7],[],3],0],[8],[[],[],[8],6,9]]

[[[7],[6,[6,8,0,4,2]],0]]
[[[[4],5]],[[10,1],8,0],[]]

[[[[1]],[[5,0,3]]],[[[10,8,10,5,1],[3,3,2,4],[4]]]]
[[[0,10],[9],0,[8,[9],0,[1,8,3]],4],[[8,7],[4,8,0],[[6],9,[7,2],[3]]],[[]],[[4,[],[4,10,4,9]],[]],[4]]

[[[[9,5,5,4,7],[8,2,5],3,3,[6,1,3,7,6]],7,9,[],4]]
[[[2],6,[[2,9],[5],[4,4],1]],[[[6,10,3,10],[7,2],[4,0,3,5,2],10],1,10,6],[2,[],9,[]]]

[[[],3]]
[[],[6,[4,[0,1,7,7],1,6],1],[[2],6],[]]

[[6,2,[[4],[],[7,0,6]],[[0,6],[1],1]],[6,[[3,2,4,8,1],[1,4],2],8,10],[[5],[0,[2,1,2,0,7],7],[[9,10],[1,5,10]]],[[[2],8,[7,4,8,7]]],[]]
[[[[1,10,4,0,8],[7,3],2,[4,2,8,0,10],8]],[[],[[0,4,6],[10],[],0],8],[4,[[2,7],[],5],10,[9,7]]]

[[2,[[],[8,10,10,9,2],[3]],[],[[0,2,4,2],5,9,3]],[[],6,3,4]]
[[0,[9]],[10],[1],[[8,[9,6,10,3,9],[5,10,4],0],9,[[7],[10,7,9],7],4],[[[4,0,7,6],[0]],4,2,[[3,6,3,6,1],[7,9,8,1,4],[9,2]],5]]

[[9,6],[[[],8,7,[6,4]]],[6,7,[[],0,[2,6,8]]],[[1,[5,2,9,4,8],2,6,1],[[0],3],5]]
[[0,[[4]],9,[[8,6,8,9],9,1,[]]]]

[[[],2,9,3,[2,[]]],[0,10,[]],[[9,10,9],[0,4,[6],[3,9,10,6],[5]],[],[7]],[[[4,8,2],1,2,9,[2,10,7,4]],[[9,7,4,10]],[[3,4,4],9,3,[7]]]]
[[[[0,2,6,7,5],0,4,[],[9,5,2,10]],[9,[8,3],9,[3]],9,10]]

[[[[5,2,8,3,10],7,[10],[8,4,4,1]]],[9,2,1]]
[[7,6],[9,[[9],[6,10,6]],7,1],[[]],[7,[10,[6,0,4],6,7],8,[[10,3,5,3],5,0],10],[6,[],5]]

[[9,[[],[5],[2,3,5,5],9,10],[1,7,[3,10,0,2],[3,1]],9],[10,1,[[]],2,[[1,0,3,2,7]]],[],[8,2,[7,9,[],4],0,0],[1,5,6,[6,[4],5]]]
[[10,[[7,9,9,6,2]],0,8]]

[[[7,[4,3,10],[9,5,5,7],[6,3,3,6,8]],1,1]]
[[],[0,3,0,[[7,1]],[]],[2,[[9,0,2,1],[4],[3],[0,6,5,5,7],0],7,5]]

[[8,9],[[[]],[[4,1,5],8,[2,6]],[9,1,[1],5],5],[4],[3,2,[],[],3]]
[[1,2,1,[[4,9,7,8,8],[8],[]]],[3,2,7,[[6,5],9,6,3]],[8,0,9],[6,0,[2,[5,7,9,8],[8,5,9,4,10],[2,5],4],[7,0],[7,[1,8,6,10],8,8,7]]]

[[[2,6,6],[[2,9,9,3,7],10,[4,6,7,7,3],[5,5,10],[4,1,8]],10],[[[],[0],4],[[8,0,10,3,8]]],[7,[[8,3,10],3],6,8,4],[],[9]]
[[7],[[[6,3],9,7],[3,6,[10],[8]],3],[[4,[1,1],[3,7,5],[5,9,9,6,10],3],5,[7,3,10,9],5],[[8,4,6],3,8,1],[[],2,7]]

[[[0,2]],[],[8,[10,[6,2,8],[1,10,2,5,6]],9]]
[[[3,[7,3],3,[6],[6,8,7,4]],6,9,5,0],[[],2,2]]

[[[[10],8,9,5]]]
[[[],[3,5]],[8,[6,[7,9,4,10],10,[7,4,1,8,10]],[[]],4],[[[2,3,9,10,6],4],1,0,[3,10,[9],6]],[[0],[3,10],10,[10],3],[10]]

[[3,[[1,2,1,9,4],2,6,6,[7,6,0]]],[[[1,0,8,5]],4,10,[[],1,[6,0,5,2,7],[5,2]]]]
[[[10,4,[0,3],[],[1,6,9,4,4]],[6,0],[5,[2],[6,10,8],1,6],[[7,5,1,3,1],[9,7,8,2,8],[1,7]],[]],[[]],[6],[2,1,[],9,[6,[3,2,10,9],[1],[7,7,5,7],[]]],[4,[]]]

[[],[6,[7,[8,0,6]],[[10],[7,10,7,8],[4],[4]]]]
[[[[0,2,3,7,3],[1],[2,10,9,9],[3,4],3]],[3,8,[]],[],[[[],[10,7,7,8],[4,1]],8,[4,9],[7,[0,0],6,6],[6,[10,10,1,7,0],[2,7,2],3,9]],[]]

[[[8],[[0],[0,1,0]],[8,[8,1,5],[3],4],1,8],[[[],7,[6,2,5,8,0]],2,3,2]]
[[[]],[[],[]]]

[[1,7],[2,5]]
[[0],[9,[[5,5,6,5,1],8,2,3,9],[[4,7,0,8],6,1],3,10],[7,[],10,[0,3,[6,10,4],[5,10]],6]]

[[4,3,10,[[7],1,[7],1,[10,2,10]],[]]]
[[2,4,8,[6,[3,6,4],[4,8,9,9],[5],[5]],[[9,4,4,6],6]],[6,1],[7,10,[]],[[[2],[],[10,3,10,3,3],7,[5,4,7,10,10]],[7,[9,1,3],[6,2,8,8]]],[]]

[[5,[],3,[[1,6,6,0,1],[3]],7],[]]
[[[9,[6,6],[0,8,6,8,5],7,[4,6,9]],0,4,[5,7,9,[10,3,9,0,0]]],[[4,[8,1],[4,8,3,1,5],0,3],[9,[7,5,0,2]],2],[6,[1,[9,2,2,9,8],1],9,[]],[[[4,1,6]],6,8,3,[[10,5,3]]],[]]

[[1,1],[10],[9,0,7,[0,[6,5,0]]],[[1,10],[]],[[9],[[8,0,9]],[[],[4,10,3]],[7,10,1,[3,1,1],[1,9]]]]
[[],[3]]

[[8],[6,6,9],[5,3,[[10,10]]],[]]
[[[[8,10],[],6,0,[2,7]]],[],[],[[],1]]

[[[[9,8],[10,10],[0,8,1],[0,2]]],[[0,[3],7,[8],[7,10,2]]]]
[[9,8,5,1]]

[[[],1,9,2,10],[[[0,0,3,9],6,[2,10,7]],[],[[1,6],1,4,[0,6,1],[4,1,4]],[[8,10]]],[9],[8,[[],0,[4,1,0,6]],2,[9,8,8]],[2]]
[[3,9],[[0],4,[2,10,[],[]],1,[[10,5,7,2,10],[6,8,6,0,7],0,5]],[],[1]]

[[1,[],[[],[1,5]],[[3,5]]],[[],[0,4,[1,5,7],[]],[[3,6,1,4,5],3,[1,5,9,4,8]],3,[[5],[],[7,2],[4,0,1,2],0]],[[4,8,[]],[]],[]]
[[10,5],[0],[],[3,2,10,[9,[5]],[[5,4,0,3]]],[6,[0],1,[[8]],[]]]

[[[[3,6]],1,[[6,6,5,9,3],10,8,[1,0],1],[9,[0,1,5,4,2],3,5],[[2,1,0,4,8]]],[],[[0,[3,1]],[3,0,[4],[8,5,0,2,6],[2,6]],[[8,3,5,2,3],[1,7,10,7,1]]],[]]
[[8],[3,10,1,[[3,3,0,2],8]],[[[5,0,7,0],[0,1,0],[3,0,8,3,5],[4,10]]]]

[[10,5,5],[],[],[6,[[8]],0,[[2,4,9,1],4],[4,9,8,10,0]],[[[9,6,9,6]],8,[]]]
[[[10,[1,4,9,9],8,[6,10,6,8,10]],2,[1,6,1,5]],[],[[[2,3,8],[1],[10,8],10]]]

[[1],[[8],[8,[9,3]],[[0,6,9,7],[6,10],[8,0,0,1],[7,9]]],[5,9,[],8],[4,[[3,5,2],[3,8,6,8],1,[1,9,0]],[],0,[[8,1,8]]]]
[[[],[[0,10,7,0],[5,2,7,2,6],[1],[10,4,8,8,9]],[4],5,7],[[[],10,[2],[4,1,3,3],9],[[5],[0,9,5,6,6],4],10,[[9],[1,8,4]],6],[[[1,1,2],7],[10,4,[7]],[],7]]

[[[[10],[10,10],10,3],4],[7,[],5],[[],0,5,7],[[],[4,4,2,[8,0],0],[]],[2,[[],8,3,4],6,[[8,7,1,9],[0,0,0,5,9],5,4],[3]]]
[[10,[4,[9,5],[],7],3,[10,[7,7,3,5,4],9,[3,5,1,6,2]],[[8,3,10,6],8]]]

[[[0,[8,9,8,3],[0,7,9,5]],2,9,5,[[0,0],[6,3],[0,9,7],3,[10,3,6,10]]],[[10]],[],[[0]],[[10,9,[4,0,3],[3]],[[],[0,3,6,4,8]]]]
[[[],0,[[4,9],[1,5],7,[],[]]]]

[[[3,[6,0,3,0]],[],[3],[0,[2,1,0,6]],[10,7]]]
[[[[6,5],[4,0,8,10]],[1,[10,10,5,10],[9,1],0]]]

[[[[1,0,2],0,1,[7,7,2,0],8],[5],9],[5,10,[[10,0],[10,5,3,7],[0,1,5,9],[]]],[]]
[[9,[],0,7]]

[[[[8,5,0,4,5],[1,10,7,10,1]],[]]]
[[5,[],5,[[2,2,0],10,[1,10,4],0,[7,5,5,3]],5],[[[7,9,1]],6]]

[8,4,9,3]
[8,4,9,3,10]

[[[8,2,[],[]],2],[[[3,4],[],[8,5,2,8],10,4],1,6,[]],[],[0,6,5,0,5]]
[[[5,4,4,[1,8,1,7],[7,10,10,4]],4,3],[[[4,9],4,[5],[]]],[[1,0,10]],[[[0,10],3,[4],[6,10,10,6,6],5],10,0]]

[[[7],9,[],4,4],[3],[],[2,7,2,[[]]]]
[[],[[[4],6,10,10,5],4,8],[[],0,0,[[4,1,7,4,8],7]],[[1,5]]]

[[2,[7]],[[8],2]]
[[[5,9,[3],[8,0,4]],10,[6,2,7,1,[]],9,3],[],[7,[[10,2,3],[3,5,2],8],[[],1,4],[]],[9,3,7,2,10]]

[[2,6,4,[],[7,[10]]],[8],[4,10,9,[5]],[3,9,[[7,8,1]]],[[[6,1,0,9,8],[5,0,10]],[[],[8]],[],6,9]]
[[5,1],[[[9]],8,2,8,[[10,5,8,3,7],2,[1,9,1,1]]],[4,1],[[0,[9,10,4,1,9],[8,7,1,9],9,[4,9,4,2]],10],[0,[],9,2]]

